id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|24,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Solana: 15 CHF
Polkadot: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0)]",100 chf,risk-neutral
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|25,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Solana: 20 CHF
Polkadot: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=20.0), ProductRecommendation(product='Polkadot', amount=10.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|26,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Polkadot: 20 CHF
Cardano: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Polkadot', amount=20.0), ProductRecommendation(product='Cardano', amount=10.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|27,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Chainlink: 15 CHF
Polkadot: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Chainlink', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|29,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Solana: 15 CHF
Polygon: 10 CHF
Chainlink: 5 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polygon', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|28,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30 CHF
Ethereum: 25 CHF
Solana: 20 CHF
Polygon: 15 CHF
Optimism: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=20.0), ProductRecommendation(product='Polygon', amount=15.0), ProductRecommendation(product='Optimism', amount=10.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|30,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Solana: 15 CHF
Polkadot: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|31,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Polkadot: 15 CHF
Chainlink: 10 CHF
Solana: 5 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Solana', amount=5.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|32,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35 CHF
Ethereum: 30 CHF
Solana: 20 CHF
Polkadot: 15 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=20.0), ProductRecommendation(product='Polkadot', amount=15.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|34,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Polkadot: 15 CHF
Solana: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Solana', amount=10.0)]",100 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|35,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Polkadot: 15 CHF
Chainlink: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0)]",100 chf,risk-seeking
