id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|277,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Polkadot: 12,000 CHF
Avalanche: 10,000 CHF
Chainlink: 8,000 CHF
Uniswap: 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=12.0), ProductRecommendation(product='Avalanche', amount=10.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Uniswap', amount=5.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|278,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40,000 CHF
Ethereum: 30,000 CHF
Solana: 15,000 CHF
Polkadot: 10,000 CHF
Chainlink: 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|281,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30,000
Ethereum: 25,000
Solana: 15,000
Polkadot: 10,000
Chainlink: 8,000
Avalanche: 7,000
Polygon: 5,000","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Avalanche', amount=7.0), ProductRecommendation(product='Polygon', amount=5.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|282,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35,000 CHF
Ethereum: 25,000 CHF
Polkadot: 15,000 CHF
Solana: 12,500 CHF
Chainlink: 7,500 CHF
XRP: 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Chainlink', amount=7.0), ProductRecommendation(product='XRP', amount=5.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|280,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Polygon: 10,000 CHF
Chainlink: 8,000 CHF
Uniswap: 7,000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polygon', amount=10.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Uniswap', amount=7.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|283,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35,000 CHF
Ethereum: 25,000 CHF
Polkadot: 15,000 CHF
Chainlink: 12,000 CHF
Solana: 13,000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Chainlink', amount=12.0), ProductRecommendation(product='Solana', amount=13.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|284,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Polygon: 10,000 CHF
Arbitrum: 8,000 CHF
Optimism: 7,000 CHF
Chainlink: 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polygon', amount=10.0), ProductRecommendation(product='Arbitrum', amount=8.0), ProductRecommendation(product='Optimism', amount=7.0), ProductRecommendation(product='Chainlink', amount=5.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|285,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35,000 CHF
Ethereum: 30,000 CHF
Solana: 15,000 CHF
Polkadot: 10,000 CHF
Chainlink: 10,000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0), ProductRecommendation(product='Chainlink', amount=10.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|286,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Polkadot: 10,000 CHF
Chainlink: 8,000 CHF
Avalanche: 7,000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Avalanche', amount=7.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|288,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35,000 CHF
Ethereum: 25,000 CHF
Solana: 15,000 CHF
Polkadot: 10,000 CHF
Chainlink: 8,000 CHF
Avalanche: 7,000 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0), ProductRecommendation(product='Chainlink', amount=8.0), ProductRecommendation(product='Avalanche', amount=7.0)]",100'000 chf,risk-seeking
