id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|170,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9,000 CHF
Ethereum: 6,000 CHF
Solana: 5,000 CHF
Polygon: 4,000 CHF
Chainlink: 3,000 CHF
Arbitrum: 2,000 CHF
Optimism: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Polygon', amount=4.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Arbitrum', amount=2.0), ProductRecommendation(product='Optimism', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|171,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9,000 CHF
Ethereum: 6,000 CHF
Chainlink: 4,500 CHF
Polkadot: 3,000 CHF
Solana: 3,000 CHF
Uniswap: 2,400 CHF
Litecoin: 2,100 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Chainlink', amount=4.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Solana', amount=3.0), ProductRecommendation(product='Uniswap', amount=2.0), ProductRecommendation(product='Litecoin', amount=2.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|169,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9,000 CHF
Ethereum: 8,000 CHF
Solana: 5,000 CHF
Polkadot: 4,000 CHF
Arbitrum: 2,000 CHF
Optimism: 1,000 CHF
Dogecoin: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Polkadot', amount=4.0), ProductRecommendation(product='Arbitrum', amount=2.0), ProductRecommendation(product='Optimism', amount=1.0), ProductRecommendation(product='Dogecoin', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|176,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9,000 CHF
Ethereum: 8,000 CHF
Solana: 5,000 CHF
Polkadot: 3,000 CHF
Chainlink: 2,000 CHF
Arbitrum: 1,500 CHF
Optimism: 1,500 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Arbitrum', amount=1.0), ProductRecommendation(product='Optimism', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|174,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9,000 CHF
Ethereum: 6,000 CHF
Solana: 4,500 CHF
Polkadot: 3,000 CHF
Cardano: 2,500 CHF
Chainlink: 2,000 CHF
XRP: 1,500 CHF
Litecoin: 1,500 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Cardano', amount=2.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='XRP', amount=1.0), ProductRecommendation(product='Litecoin', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|172,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9,000 CHF
Ethereum: 6,000 CHF
Solana: 4,500 CHF
Polkadot: 3,000 CHF
Chainlink: 2,500 CHF
Uniswap: 2,500 CHF
Arbitrum: 1,500 CHF
Optimism: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Uniswap', amount=2.0), ProductRecommendation(product='Arbitrum', amount=1.0), ProductRecommendation(product='Optimism', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|178,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12,000 CHF
Ethereum: 10,000 CHF
Solana: 5,000 CHF
Polkadot: 3,000 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=10.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Polkadot', amount=3.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|177,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9,000 CHF
Ethereum: 9,000 CHF
Solana: 4,500 CHF
Polkadot: 3,000 CHF
Chainlink: 2,400 CHF
Cardano: 1,500 CHF
Polygon: 600 CHF","[ProductRecommendation(product='Bitcoin', amount=9.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Cardano', amount=1.0), ProductRecommendation(product='Polygon', amount=600.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|179,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12000 CHF
Ethereum: 10000 CHF
Solana: 5000 CHF
Polkadot: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=12000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=5000.0), ProductRecommendation(product='Polkadot', amount=3000.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|180,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10,000 CHF
Ethereum: 8,000 CHF
Solana: 4,000 CHF
Polkadot: 3,000 CHF
Chainlink: 2,500 CHF
Avalanche: 1,500 CHF
Polygon: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=10.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Avalanche', amount=1.0), ProductRecommendation(product='Polygon', amount=1.0)]",30'000 chf,risk-seeking
